"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
2.319985858E1	7.415445521E-3	-1.230952144E-2	-5.289077759E-3	1.531298448E-2
2.320488222E1	2.573441714E-3	-2.769708633E-3	4.258155823E-3	5.694363808E-3
2.320990587E1	-6.926585920E-3	-7.562488317E-3	-5.277633667E-3	1.153352675E-2
2.321492951E1	-2.148445696E-3	-7.458895445E-3	-4.835128784E-4	7.777192608E-3
2.321995316E1	7.343785837E-3	-1.221260428E-2	1.377582550E-2	1.982050105E-2
2.322497680E1	-2.194556408E-3	-7.424682379E-3	-5.903244019E-4	7.764693758E-3
2.323000045E1	7.349278778E-3	-1.692965627E-2	-5.334854126E-3	1.921160661E-2
2.323502410E1	2.509264275E-3	2.203345299E-3	8.962631226E-3	9.564512334E-3
2.324004774E1	7.316966541E-3	2.120107412E-3	8.890151978E-3	1.170758972E-2
2.324507139E1	7.279474288E-3	-2.660751343E-3	-1.018810272E-2	1.280108514E-2
2.325009503E1	-1.176183484E-2	-2.650737762E-3	4.149436951E-3	1.275088219E-2
2.325511868E1	-2.136833966E-3	-2.693533897E-3	8.868217468E-3	9.511386088E-3
2.326014232E1	-2.146765590E-3	2.015084028E-3	-2.446079254E-2	2.463736061E-2
2.326516597E1	-2.156613395E-3	1.986086369E-3	-5.016326904E-4	2.974416876E-3
2.327018962E1	2.584653907E-3	1.957327127E-3	4.253387451E-3	5.348165116E-3
2.327521326E1	-2.164435573E-3	-2.874821424E-3	4.220008850E-3	5.545976403E-3
2.328023691E1	-1.167764049E-2	-7.666707039E-3	-5.314826965E-3	1.494633968E-2
2.328526061E1	-6.804373115E-3	-2.916663885E-3	4.233360291E-3	8.528057285E-3
2.329028430E1	-1.971716061E-3	-1.240661740E-2	8.949279785E-3	1.542405356E-2
2.329530800E1	-6.681395695E-3	-1.236811280E-2	-1.012802124E-2	1.732593654E-2
2.330033170E1	2.795950510E-3	1.147791743E-2	-5.291938782E-3	1.294467241E-2
2.330535540E1	-6.757151335E-3	-2.935707569E-3	-4.949569702E-4	7.383932252E-3
2.331037910E1	-6.730019115E-3	-7.621765137E-3	-5.243301392E-3	1.144013420E-2
2.331540279E1	7.602644153E-3	-7.623076439E-3	4.303932190E-3	1.159462482E-2
2.332042649E1	-6.741547026E-3	1.930326223E-3	-4.825592041E-4	7.029045384E-3
2.332545019E1	-6.607787684E-3	-2.849012613E-3	9.022712708E-3	1.154075715E-2
2.333047389E1	-1.133293193E-2	-2.837419510E-3	-1.005649567E-2	1.541490839E-2
2.333549759E1	2.986867912E-3	1.925051212E-3	4.280090332E-3	5.562946642E-3
2.334052128E1	-1.870891079E-3	-7.605224848E-3	4.244804382E-3	8.908313121E-3
2.334554498E1	-6.581412628E-3	-1.230505109E-2	-5.291938782E-3	1.492427186E-2
2.335056868E1	-6.606964394E-3	1.985698938E-3	-1.474761963E-2	1.628150065E-2
2.335559238E1	-1.828610897E-3	-1.234880090E-2	4.380226135E-3	1.322962896E-2
2.336061608E1	2.909922041E-3	-7.454425097E-3	4.343032837E-3	9.104835750E-3
2.336563977E1	-1.787780784E-3	-7.457166910E-3	-5.192756653E-3	9.261221308E-3
2.337066347E1	-1.135534327E-2	-2.656191587E-3	-3.976821899E-4	1.166864713E-2
2.337568717E1	7.714238949E-3	-7.397234440E-3	-9.897232056E-3	1.456652883E-2
2.338071087E1	-6.630880758E-3	-2.596765757E-3	-9.815216064E-3	1.212642727E-2
2.338573456E1	-6.550703198E-3	2.111047506E-3	4.521369934E-3	8.234744686E-3
2.339075826E1	-1.825476997E-3	-7.473498583E-3	9.237289429E-3	1.202135863E-2
2.339578196E1	7.611405104E-3	2.078652382E-3	-3.414154053E-4	7.897521628E-3
2.340080566E1	-6.732857786E-3	-7.452934980E-3	-5.089759827E-3	1.125980768E-2
2.340582936E1	2.799014561E-3	-7.455766201E-3	4.456520081E-3	9.125979585E-3
2.341085305E1	-2.057176083E-3	-7.405787706E-3	4.419326782E-3	8.866121711E-3
2.341587675E1	-2.069207840E-3	2.145856619E-3	-9.870529175E-3	1.031085195E-2
2.342090045E1	-2.079701982E-3	-2.635270357E-3	-5.037307739E-3	6.053451862E-3
2.342592415E1	-2.090108581E-3	-2.625524998E-3	-2.441406250E-4	3.364749625E-3
2.343094785E1	2.704699524E-3	-2.615898848E-3	-2.422332764E-4	3.770544159E-3
2.343597154E1	-6.796423346E-3	-7.409960032E-3	-2.384185791E-4	1.005762007E-2
2.344099524E1	2.785759978E-3	-7.413029671E-3	4.515647888E-3	9.116169338E-3
2.344601894E1	-1.965004951E-3	2.086013556E-3	-1.452350616E-2	1.480354445E-2
2.345104264E1	-1.925148070E-3	-2.694547176E-3	-1.440238953E-2	1.477821382E-2
2.345606634E1	2.866846509E-3	-7.435321808E-3	-9.531974792E-3	1.242422483E-2
2.346109003E1	-1.883156598E-3	-7.438242435E-3	9.553909302E-3	1.225360813E-2
2.346611373E1	-6.644794717E-3	-2.637475729E-3	-4.778862000E-3	8.599249797E-3
2.347113743E1	-6.615719758E-3	-2.627760172E-3	4.762649536E-3	8.564794337E-3
2.347616113E1	7.664771751E-3	-2.670735121E-3	4.724502563E-3	9.391617355E-3
2.348118482E1	-1.928902231E-3	-1.696643233E-2	4.687309265E-3	1.770738146E-2
2.348620852E1	-6.638941355E-3	1.166895032E-2	4.648208618E-3	1.420724418E-2
2.349123222E1	2.941929735E-3	2.004832029E-3	1.411437988E-2	1.455644261E-2
2.349625592E1	2.784362063E-3	1.975923777E-3	4.494667053E-3	5.644375855E-3
2.350127962E1	-1.627070829E-2	-1.230582595E-2	-9.796142578E-3	2.263037141E-2
2.350630331E1	2.788616344E-3	-2.713441849E-3	-2.117156982E-4	3.896661561E-3
2.351132701E1	-6.711766124E-3	-1.220509410E-2	1.404285431E-2	1.977912747E-2
2.351635071E1	-1.143460441E-2	-7.364571095E-3	-3.271102905E-4	1.360492876E-2
2.352137441E1	2.937263809E-3	-7.315337658E-3	4.426002502E-3	9.040529956E-3
2.352639811E1	-1.868858933E-3	-7.319122553E-3	1.864433289E-2	2.011649416E-2
2.353142180E1	-6.579397246E-3	-2.519309521E-3	-5.140304565E-4	7.063966017E-3
2.353644550E1	-1.801274717E-3	1.168993115E-2	-1.001071930E-2	1.549559879E-2
2.354146920E1	2.989688888E-3	-2.725452185E-3	2.333164215E-2	2.367977734E-2
2.354649290E1	2.937036566E-3	-2.714931965E-3	4.133224487E-3	5.751572309E-3
2.355151660E1	-6.564582698E-3	-7.508218288E-3	4.100799561E-3	1.078348946E-2
2.355654029E1	-6.539054215E-3	-1.220878959E-2	-5.434989929E-3	1.487793295E-2
2.356156399E1	3.042424098E-3	-2.669870853E-3	1.361656189E-2	1.420546770E-2
2.356658769E1	-6.511294283E-3	-7.410913706E-3	4.000663757E-3	1.064537015E-2
2.357161139E1	-1.733739860E-3	2.088040113E-3	-7.810592651E-4	2.824149251E-3
2.357663509E1	3.056662157E-3	-7.443636656E-3	-7.743835449E-4	8.083970564E-3
2.358165878E1	-1.747582108E-3	-2.642780542E-3	-7.677078247E-4	3.260016491E-3
2.358668248E1	-1.760758460E-3	-2.685636282E-3	-1.026248932E-2	1.075321346E-2
2.359170618E1	2.977209166E-3	2.022922039E-3	-1.017475128E-2	1.079266193E-2
2.359672988E1	2.924661152E-3	-2.704501152E-3	4.161834717E-3	5.760975399E-3
2.360175358E1	2.925210632E-3	-7.445216179E-3	-1.487636566E-2	1.689065885E-2
2.360677727E1	-1.930595376E-3	2.054035664E-3	-5.249023438E-3	5.958062442E-3
2.361180097E1	-1.891024411E-3	-2.778917551E-3	9.049415588E-3	9.653511204E-3
2.361682467E1	-6.602816284E-3	-2.767920494E-3	-1.003074646E-2	1.232373488E-2
2.362184837E1	-1.771840267E-3	-7.560759783E-3	-4.425048828E-4	7.778194970E-3
2.362687206E1	-1.786251552E-3	-7.509887218E-3	-4.386901855E-4	7.731852929E-3
2.363189576E1	2.950490452E-3	-2.708405256E-3	9.066581726E-3	9.911798885E-3
2.363691946E1	-1.800209284E-3	-1.220008731E-2	-5.262374878E-3	1.340803763E-2
2.364194316E1	-6.512757391E-3	6.893545389E-3	-5.218505859E-3	1.082449908E-2
2.364696686E1	3.015842289E-3	6.876558065E-3	-5.175590515E-3	9.119709026E-3
2.365199055E1	-6.539092399E-3	-1.219707727E-2	-9.883880615E-3	1.700645523E-2
2.365701425E1	2.989728004E-3	2.092778683E-3	-2.965927124E-4	3.661442801E-3
2.366203795E1	-1.761298627E-3	-7.438927889E-3	4.456520081E-3	8.848750885E-3
2.366706165E1	-6.525390781E-3	-1.219281554E-2	-3.290176392E-4	1.383306648E-2
2.367208535E1	3.003315069E-3	-1.210340858E-2	-9.828567505E-3	1.587807103E-2
2.367710904E1	7.701582275E-3	-7.263749838E-3	9.257316589E-3	1.406322657E-2
2.368213274E1	-1.892399974E-3	2.286642790E-3	4.428863525E-3	5.331486194E-3
2.368715644E1	7.648917846E-3	2.255439758E-3	-1.461124420E-2	1.664576252E-2
2.369218014E1	-1.944625750E-3	-1.208129525E-2	-2.346038818E-4	1.223904830E-2
2.369720384E1	-1.140556484E-2	1.170966029E-2	1.402187347E-2	2.153638756E-2
2.370222753E1	-1.783533022E-3	-1.690632105E-2	-9.850502014E-3	1.964782612E-2
2.370725123E1	-6.548876874E-3	6.977587938E-3	-9.768486023E-3	1.367471539E-2
2.371227493E1	-7.789427787E-2	-2.489477396E-3	-7.841081619E-1	7.879716528E-1
2.371729863E1	2.566149533E-1	-2.576249838E-2	2.077781677E0	2.093726735E0
2.372232232E1	-1.612685323E-1	8.930814266E-2	-2.210735798E0	2.218408495E0
2.372734602E1	1.029855534E-1	-1.390242875E-1	1.708270073E0	1.717009149E0
2.373236972E1	-1.294363886E-1	1.428544819E-1	-1.166099548E0	1.181926114E0
2.373739342E1	5.753646791E-2	-1.669020653E-1	6.965131760E-1	7.185383419E-1
2.374241712E1	-8.038199693E-2	1.195385456E-1	-4.922981262E-1	5.129407124E-1
2.374744081E1	5.568102468E-3	-1.190740466E-1	4.857683182E-1	5.001804587E-1
2.375246451E1	-1.894594170E-2	8.588442206E-2	-4.827289581E-1	4.906753812E-1
2.375748821E1	-3.882027417E-2	-8.165606856E-2	4.715147018E-1	4.801050315E-1
2.376251191E1	2.654644661E-3	4.206502438E-2	-4.018392563E-1	4.040436874E-1
2.376753561E1	-2.753364667E-2	-1.615250111E-2	2.191686630E-1	2.214811681E-1
2.377255930E1	-1.059229858E-2	-1.196369529E-2	-6.294727325E-2	6.494371413E-2
2.377758300E1	1.214966029E-1	4.946592450E-2	-1.489925385E-2	1.320238235E-1
2.378260670E1	7.938363403E-2	1.952350140E-3	-3.379249573E-2	8.629893273E-2
2.378763040E1	-5.291279405E-2	-1.174998283E-2	9.950065613E-2	1.133058094E-1
2.379265410E1	-1.343809348E-2	2.852112055E-3	-1.436386108E-1	1.442940311E-1
2.379767779E1	-1.272341236E-2	-2.537405491E-2	1.853713989E-1	1.875320864E-1
2.380270149E1	-2.668756992E-2	1.288610697E-2	-2.057590485E-1	2.078823325E-1
2.380772519E1	-1.715024188E-2	-3.479640186E-2	1.617870331E-1	1.663729679E-1
2.381274889E1	-1.286331564E-2	3.278940916E-3	-1.056118011E-1	1.064427963E-1
2.381777258E1	-8.876775391E-3	-2.088427544E-2	7.106781006E-2	7.460283995E-2
2.382279628E1	-1.964911446E-2	-6.943315268E-3	-5.526542664E-3	2.156014842E-2
2.382781998E1	7.676584646E-3	-7.371604443E-3	-1.021766663E-2	1.475368480E-2
2.383284368E1	9.795981646E-2	2.598750591E-2	-3.388786316E-2	1.068637608E-1
2.383786738E1	-2.066100575E-2	-2.378791571E-3	2.814674377E-2	3.499678547E-2
2.384289108E1	-8.278694004E-4	-1.160991192E-2	4.148483276E-3	1.235659079E-2
2.384791477E1	-3.378998116E-2	-1.917988062E-3	2.786636353E-2	4.384034353E-2
2.385293847E1	4.418027587E-3	-1.616722345E-2	-8.716583252E-4	1.678266577E-2
2.385796217E1	-2.447012253E-2	2.801477909E-3	-1.986408234E-2	3.164201230E-2
2.386298587E1	-1.170699485E-3	-3.075459599E-2	3.257083893E-2	4.481155276E-2
2.386800956E1	2.877753228E-3	1.193282008E-2	-3.420543671E-2	3.634123772E-2
2.387303326E1	5.513861030E-2	1.182124019E-2	4.087448120E-3	5.653950210E-2
2.387805696E1	-2.078587562E-2	7.170110941E-3	-1.495552063E-2	2.659192948E-2
2.388308066E1	3.430719487E-3	-7.049620152E-3	2.317428589E-2	2.446455614E-2
2.388810436E1	-2.513180487E-2	-2.252042294E-3	-2.452945709E-2	3.519053247E-2
2.389312805E1	-1.096318290E-2	-1.185274124E-2	4.184722900E-3	1.667905153E-2
2.389815175E1	-1.713452861E-3	-2.422094345E-3	8.906364441E-3	9.387533716E-3
2.390317540E1	2.672662400E-2	2.284258604E-3	-1.967239380E-2	3.326459598E-2
2.390819904E1	-1.766739413E-3	-7.196396589E-3	-1.000785828E-2	1.245257882E-2
2.391322269E1	-6.268934347E-3	2.353489399E-3	-4.215240479E-4	6.709406287E-3
2.391824634E1	-1.569383778E-2	-7.233053446E-3	1.858711243E-2	2.537901406E-2
2.392326998E1	-6.300800480E-3	2.211809158E-3	-1.006984711E-2	1.208279799E-2
2.392829363E1	3.119279630E-3	-7.373511791E-3	-4.816055298E-4	8.020631237E-3
2.393331727E1	1.261883415E-2	-1.202255487E-2	-9.981155396E-3	2.008482671E-2
2.393834092E1	-1.609184779E-3	-2.432525158E-3	9.106636047E-3	9.562294411E-3
2.394336456E1	-1.571863517E-2	-2.424448729E-3	4.279136658E-3	1.647010789E-2
2.394838821E1	-6.165977567E-3	-2.469122410E-3	-5.054473877E-4	6.661180218E-3
2.395341186E1	1.275648270E-2	-7.264465094E-3	1.850414276E-2	2.361998313E-2
2.395843550E1	-1.629221253E-3	-7.216185331E-3	-1.490688324E-2	1.664160030E-2
2.396345915E1	-6.289097480E-3	2.333819866E-3	4.220962524E-3	7.925653722E-3
2.396848279E1	-6.159109063E-3	-1.195091009E-2	4.185676575E-3	1.408114927E-2
2.397350644E1	-6.082863547E-3	-2.361476421E-3	-5.998611450E-4	6.552681376E-3
2.397853009E1	-6.114006974E-3	7.095456123E-3	-1.484584808E-2	1.755351202E-2
2.398355373E1	-5.985478871E-3	-2.530604601E-3	-5.218505859E-3	8.334429816E-3
2.398857738E1	-1.159646548E-3	-7.272750139E-3	-4.234313965E-4	7.376785808E-3
2.399360102E1	-5.874658003E-3	-2.473384142E-3	-1.942443848E-2	2.044353311E-2
2.399862467E1	-1.103844494E-3	-2.464920282E-3	-1.451110840E-2	1.476030391E-2
2.400364831E1	8.378245868E-3	2.189218998E-3	-9.636878967E-3	1.295596850E-2
2.400867196E1	-5.919750780E-3	-2.592265606E-3	-5.435943604E-5	6.462680962E-3
2.401369561E1	-1.147123054E-3	-2.582877874E-3	-9.556770325E-3	9.965892256E-3
2.401871925E1	-5.865115672E-3	-2.626150846E-3	9.529113770E-3	1.149348769E-2
2.402374290E1	-5.791320466E-3	-7.367521524E-3	4.698753357E-3	1.048322704E-2
2.402876654E1	-1.021201722E-3	2.131134272E-3	-8.869171143E-5	2.364836667E-3
2.403379019E1	3.709166311E-3	-2.702474594E-3	-8.583068848E-5	4.590059973E-3
2.403881384E1	1.320524234E-2	-2.692162991E-3	4.665374756E-3	1.426155281E-2
2.404383748E1	-1.187073998E-3	-7.485568523E-3	-4.873275757E-3	9.010643562E-3
2.404886113E1	-5.903294310E-3	6.712406874E-3	-4.829406738E-3	1.016014071E-2
2.405388482E1	-1.058021188E-2	-7.661521435E-3	1.896762848E-2	2.303064750E-2
2.405890852E1	3.731877543E-3	1.839578152E-3	-2.394771576E-2	2.430646103E-2
2.406393222E1	-5.776366219E-3	-7.742702961E-3	-1.424312592E-2	1.720995327E-2
2.406895592E1	-5.755965598E-3	-7.690399885E-3	4.878997803E-3	1.077395053E-2
2.407397962E1	-9.320462123E-4	1.916229725E-3	4.837036133E-3	5.285599782E-3
2.407900331E1	-9.007984772E-4	-7.666617632E-3	-4.703521729E-3	9.039445805E-3
2.408402701E1	-9.210277349E-4	-2.863883972E-3	-9.415626526E-3	9.884540777E-3
2.408905071E1	-8.898731321E-4	1.846194267E-3	1.442050934E-2	1.456541785E-2
2.409407441E1	3.892055713E-3	-2.932369709E-3	-9.455680847E-3	1.063751804E-2
2.409909811E1	-9.191464633E-4	-7.723838091E-3	-9.374618530E-3	1.218137832E-2
2.410412180E1	-9.392220527E-4	-7.671684027E-3	1.445960999E-2	1.639564560E-2
2.410914550E1	-9.064748883E-4	-1.237097383E-2	8.583068848E-5	1.240443699E-2
2.411416920E1	-9.280955419E-4	-7.581681013E-3	-1.416587830E-2	1.609395403E-2
2.411919290E1	-9.480966255E-4	1.918703318E-3	4.957199097E-3	5.399456687E-3
2.412421660E1	3.783101216E-3	-2.860516310E-3	4.916191101E-3	6.831057262E-3
2.412924029E1	-1.058191247E-2	-7.599920034E-3	-9.377479553E-3	1.605218922E-2
2.413426399E1	-1.019401476E-3	1.953274012E-3	-4.548072815E-3	5.053654624E-3
2.413928769E1	-5.737020634E-3	1.872122288E-3	1.449584961E-2	1.570184395E-2
2.414431139E1	8.590244688E-3	-1.246148348E-2	1.239776611E-4	1.513592563E-2
2.414933508E1	-1.051464584E-2	-7.671445608E-3	-9.377479553E-3	1.604200666E-2
2.415435878E1	-9.541343898E-4	-2.868622541E-3	-1.880073547E-2	1.904224309E-2
2.415938248E1	-4.378730059E-2	-2.962172031E-3	-5.887651443E-1	5.903985919E-1
2.416440618E1	1.665952206E-1	-4.513008893E-2	1.558840752E0	1.568367043E0
2.416942988E1	-1.131292358E-1	1.029900908E-1	-1.703870773E0	1.710725225E0
2.417445358E1	4.546442628E-2	-1.871671081E-1	1.322467804E0	1.336420455E0
2.417947727E1	-7.736132294E-2	1.898699999E-1	-8.977880478E-1	9.209010641E-1
2.418450097E1	3.748953342E-2	-2.010984719E-1	5.159931183E-1	5.550630222E-1
2.418952467E1	-6.726801395E-2	1.519308984E-1	-3.387355804E-1	3.772926941E-1
2.419454837E1	2.295530401E-2	-1.582697779E-1	3.387374878E-1	3.745922506E-1
2.419957206E1	-3.047303855E-2	9.917140007E-2	-3.909807205E-1	4.045114294E-1
2.420459576E1	-1.250763796E-2	-1.017369777E-1	4.247188568E-1	4.369129902E-1
2.420961946E1	-9.419494309E-3	4.585406184E-2	-4.102344513E-1	4.128966298E-1
2.421464316E1	2.257089503E-2	-2.643743157E-2	3.248615265E-1	3.267160763E-1
2.421966686E1	9.393507987E-2	4.049581289E-2	-2.764816284E-1	2.947978985E-1
2.422469055E1	-1.520294975E-2	-2.402514219E-3	1.486577988E-1	1.494524770E-1
2.422971425E1	-1.927725598E-2	-1.168605685E-2	-3.312587738E-2	4.006869445E-2
2.423473795E1	1.757061109E-4	-1.154822111E-2	-1.384639740E-2	1.803094574E-2
2.423976165E1	-2.835968882E-2	-2.014815807E-3	-1.848030090E-2	3.390948177E-2
2.424478535E1	9.435945190E-3	-2.592334151E-2	6.719684601E-2	7.263933377E-2
2.424980904E1	-1.510867197E-2	7.221758366E-3	-1.091413498E-1	1.104185673E-1
2.425483274E1	3.207718208E-2	-7.261604071E-3	1.150712967E-1	1.196790701E-1
2.425985644E1	2.724172547E-2	1.664718986E-2	-1.091890335E-1	1.137606504E-1
2.426488014E1	-1.535110734E-2	-1.670831442E-2	7.700920105E-2	8.028226027E-2
2.426990384E1	-2.448971197E-2	-7.026582956E-3	-3.765869141E-2	4.546752576E-2
2.427492753E1	4.245481454E-3	-7.085531950E-3	1.492023468E-2	1.705409859E-2
2.427995123E1	-1.043930370E-2	-7.144004107E-3	5.296707153E-3	1.371389672E-2
2.428497493E1	2.266656607E-2	-1.190033555E-2	5.044937134E-4	2.560557982E-2
2.428999863E1	8.407459594E-3	1.194179058E-2	1.000213623E-2	1.770125612E-2
2.429502232E1	-5.680166185E-3	-7.174074650E-3	1.942062378E-2	2.146840150E-2
2.430004602E1	-1.505732350E-2	2.375572920E-3	-2.825069427E-2	3.210090442E-2
2.430506972E1	-5.510170013E-3	-7.211178541E-3	1.949596405E-2	2.150478281E-2
2.431009342E1	8.655800484E-3	-7.215946913E-3	1.458454132E-2	1.843099610E-2
2.431511712E1	3.803462721E-3	2.281457186E-3	-4.254722595E-2	4.277777240E-2
2.432014081E1	8.547717705E-3	-1.200285554E-2	1.957035065E-2	2.449756403E-2
2.432516451E1	-5.751691759E-3	2.338051796E-3	-1.384925842E-2	1.517729894E-2
2.433018821E1	-5.678842776E-3	-1.194670796E-2	2.902507782E-2	3.189715080E-2
2.433521191E1	-5.766001530E-3	7.092148066E-3	-1.872539520E-2	2.083712464E-2
2.434023561E1	3.756377846E-3	-2.533912659E-3	4.367828369E-4	4.552127759E-3
2.434525930E1	-9.996024892E-4	-2.525061369E-3	1.943683624E-2	1.962563994E-2
2.435028300E1	-5.664731376E-3	6.985843182E-3	-4.480361938E-3	1.004812568E-2
2.435530670E1	-1.034220122E-2	-7.443040609E-3	5.061149597E-3	1.371040535E-2
2.436033040E1	3.969345242E-3	2.108842134E-3	1.452159882E-2	1.520130748E-2
2.436535410E1	1.346325316E-2	-7.370352745E-3	-9.356498718E-3	1.797568784E-2
2.437037779E1	-5.733462051E-3	-2.570092678E-3	-9.278297424E-3	1.120556855E-2
2.437540149E1	3.893955611E-3	-7.259249687E-3	1.455402374E-2	1.672361215E-2
2.438042519E1	-9.699175134E-4	-2.512603998E-3	-9.321212769E-3	9.702521647E-3
2.438544889E1	-1.049163565E-2	-2.556532621E-3	-9.242057800E-3	1.421358189E-2
2.439047258E1	-9.298762307E-4	-2.600103617E-3	-4.411697388E-3	5.204640474E-3
2.439549628E1	3.853823990E-3	2.107739449E-3	9.880065918E-3	1.081250329E-2
2.440051998E1	-9.044054896E-4	-7.371425629E-3	-4.456520081E-3	8.661202937E-3
2.440554368E1	-9.260419756E-4	6.930977106E-3	-4.419326782E-3	8.272027961E-3
2.441056738E1	3.752318211E-3	2.109974623E-3	9.870529175E-3	1.076843680E-2
2.441559108E1	-1.110373996E-3	6.778568029E-3	-9.214401245E-3	1.149291544E-2
2.442061477E1	-5.827235058E-3	-2.844870090E-3	-4.384040833E-3	7.827500768E-3
2.442563847E1	3.695654683E-3	1.864999533E-3	5.156517029E-3	6.612545248E-3
2.443066217E1	3.637122922E-3	-7.664829493E-3	9.864807129E-3	1.301125259E-2
2.443568587E1	3.579079174E-3	6.587296724E-3	-1.397037506E-2	1.585476790E-2
2.444070956E1	8.325205185E-3	-2.981871367E-3	3.986358643E-4	8.852090644E-3
2.444573326E1	-1.221316867E-3	-7.720261812E-3	3.957748413E-4	7.826282327E-3
2.445075696E1	-1.187659800E-3	-1.241907477E-2	9.894371033E-3	1.592301894E-2
2.445578066E1	-1.205498353E-3	-7.629454136E-3	-9.190559387E-3	1.200533958E-2
2.446080436E1	3.527844325E-3	-2.879709005E-3	9.892463684E-3	1.089032815E-2
2.446582805E1	-6.029915065E-3	-2.920627594E-3	5.060195923E-3	8.396161266E-3
2.447085175E1	-5.953307264E-3	-7.606923580E-3	-9.236335754E-3	1.336476906E-2
2.447587545E1	3.623287193E-3	-1.230674982E-2	-4.407882690E-3	1.356516609E-2
2.448089915E1	-5.936707370E-3	-2.714365721E-3	3.805160522E-4	6.538888906E-3
2.448592285E1	-5.914970301E-3	2.047091722E-3	5.127906799E-3	8.091531766E-3
2.449094654E1	-1.539547928E-2	2.017825842E-3	3.347396851E-4	1.553075832E-2
2.449597024E1	-1.041822135E-3	-7.565945387E-3	9.835243225E-3	1.245234646E-2
2.450099394E1	-5.757815205E-3	-1.701721549E-2	5.002021790E-3	1.864827823E-2
2.450601764E1	3.817150369E-3	-2.687186003E-3	-1.404094696E-2	1.479661438E-2
2.451104134E1	-9.407727048E-4	-2.676993608E-3	9.830474854E-3	1.023179280E-2
2.451606503E1	-9.080143645E-4	-1.222160459E-2	4.999160767E-3	1.323569859E-2
2.452108873E1	-8.180104941E-2	-2.633240819E-2	-5.034036636E-1	5.106858682E-1
2.452611243E1	1.997968405E-1	5.918285251E-2	1.353700638E0	1.369644773E0
2.453113613E1	-1.237555891E-1	-6.395353377E-2	-1.384698868E0	1.391688347E0
2.453615983E1	9.225496650E-2	3.164047003E-2	1.049864769E0	1.054385191E0
2.454118352E1	-1.218639389E-1	-3.472845256E-2	-6.882715225E-1	6.998389627E-1
2.454620722E1	4.086955637E-2	-1.549974084E-2	4.244565964E-1	4.267012594E-1
2.455123092E1	-3.097635321E-2	1.776918769E-2	-2.917308807E-1	2.939084641E-1
2.455625462E1	-3.132514283E-2	-3.011199832E-2	3.093366623E-1	3.123734426E-1
2.456127831E1	5.968409590E-3	1.251733303E-2	-3.061132431E-1	3.064271906E-1
2.456630201E1	-4.758144915E-2	-2.138295770E-2	2.808303833E-1	2.856342580E-1
2.457132571E1	4.158229381E-2	-2.581506968E-3	-1.585941315E-1	1.639751502E-1
2.457634941E1	1.033400670E-1	4.008176923E-2	-4.854202271E-4	1.108420196E-1
2.458137311E1	-5.295478739E-3	-3.100335598E-2	7.551956177E-2	8.180742256E-2
2.458639680E1	-4.067861475E-3	2.868652344E-3	-9.140777588E-2	9.154320376E-2
2.459142050E1	-4.138540477E-2	-2.065932751E-2	7.563304901E-2	8.865617657E-2
2.459644420E1	2.112314571E-3	-1.389920712E-3	-2.477264404E-2	2.490135830E-2
2.460146790E1	-2.643922344E-2	-1.574894786E-2	-5.782032013E-2	6.550001003E-2
2.460649160E1	-2.914169803E-3	-2.048620582E-2	9.469795227E-2	9.693234331E-2
2.461151529E1	-3.221375495E-2	1.256090403E-2	-1.198759079E-1	1.247627172E-1
2.461653899E1	-1.402348001E-2	-2.133971453E-2	9.493350983E-2	9.830774484E-2
2.462156269E1	-9.451182559E-4	-7.342308760E-3	-2.462005615E-2	2.570894614E-2
2.462658639E1	1.082546636E-1	1.640924811E-2	-5.291938782E-2	1.216091988E-1
2.463161009E1	-1.034520008E-2	-2.427905798E-3	2.352905273E-2	2.581732391E-2
2.463663378E1	-1.424932200E-2	-6.907552481E-3	-5.180358887E-3	1.666113973E-2
2.464165748E1	-1.848664880E-2	-6.756901741E-3	-1.939296722E-2	2.763148716E-2
2.464668118E1	-1.355807576E-2	-3.046789765E-2	3.302955627E-2	4.693682769E-2
2.465170488E1	-4.234060645E-3	-6.681680679E-3	-9.998321533E-3	1.274906113E-2
2.465672858E1	-4.858414643E-3	-6.901502609E-3	3.760433197E-2	3.853985877E-2
